GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "16001","Ada, ID",7,CAGDP9,34,"42","  Wholesale trade ","Thousands of chained 2017 dollars",1193963,1225040,1320425,1420886,1538794,1628790,1707880,1631704,1388550,1411328,1406879,1402746,1560652,1666796,1800247,2101647,2136169,2210700,2177923,2307700,2635587,2522673,2469871,2592651
 "16001","Ada, ID",7,CAGDP9,35,"44-45","  Retail trade ","Thousands of chained 2017 dollars",1279402,1361149,1449996,1464434,1609334,1800791,1737131,1715378,1617414,1679447,1607716,1660474,1852317,1925090,1950033,1979840,1928611,2051334,2249777,2389114,2410381,2467996,2525339,2779641
 "16001","Ada, ID",7,CAGDP9,36,"48-49","  Transportation and warehousing ","Thousands of chained 2017 dollars",361486,357462,374966,410842,438574,448140,438817,447284,414650,425877,427236,419378,418664,443480,487146,515547,553024,623372,631927,586208,752860,798262,788597,829811
 "16001","Ada, ID",7,CAGDP9,45,"51","  Information ","Thousands of chained 2017 dollars",249834,284973,303753,373266,384255,398757,405051,498725,499000,542462,553055,546139,602549,587946,589609,599504,628809,637860,763128,724223,918937,1315773,1566461,1699798
 "16001","Ada, ID",7,CAGDP9,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of chained 2017 dollars",3034565,3078749,3241783,3388699,3775472,3921354,4097227,4050771,4079178,3812279,3977195,4030782,4289820,4464906,4431287,4473664,4644844,5104641,5494254,5903937,6374989,7025740,7113142,7325014
 "16001","Ada, ID",7,CAGDP9,51,"52","   Finance and insurance ","Thousands of chained 2017 dollars",926954,971863,1055998,1120275,1241217,1329329,1292070,1197948,1255346,1165642,1264781,1350908,1425583,1564587,1661633,1601678,1668401,1740833,1860760,2128958,2364241,2212466,2229774,2258751
 "16001","Ada, ID",7,CAGDP9,56,"53","   Real estate and rental and leasing ","Thousands of chained 2017 dollars",2082091,2083485,2163268,2245632,2508542,2567073,2774484,2816884,2793784,2617608,2688386,2664677,2846685,2890057,2769221,2871960,2976443,3365723,3635946,3775387,4010261,4854888,4926588,5115385
 "16001","Ada, ID",7,CAGDP9,59,"54,55,56","  Professional and business services ","Thousands of chained 2017 dollars",2568006,2562290,2629757,2730249,2755644,3000738,2866161,2865486,2680721,2706536,2746982,2720350,2774899,2845124,2937518,3067885,3381610,3844733,4158078,4513696,5182067,5906037,6305656,6557931
 "16001","Ada, ID",7,CAGDP9,60,"54","   Professional, scientific, and technical services ","Thousands of chained 2017 dollars",934569,964632,996822,1018328,1012063,1076452,1123600,1219977,1171074,1203206,1233384,1199882,1258856,1372845,1482768,1574056,1679880,1915785,2091073,2303144,2742555,3150774,3551173,3744979
 "16001","Ada, ID",7,CAGDP9,64,"55","   Management of companies and enterprises ","Thousands of chained 2017 dollars",877038,803664,772862,741431,687017,848441,716994,592345,527648,502076,509466,524426,493700,441073,427597,424202,500772,643811,752344,813285,885674,1008150,1135661,1223679
 "16001","Ada, ID",7,CAGDP9,65,"56","   Administrative and support and waste management and remediation services ","Thousands of chained 2017 dollars",773516,797169,853150,954936,1037320,1057051,1009018,1044608,975739,998094,1000277,990750,1020351,1031625,1026892,1069831,1200958,1286147,1318826,1402809,1560504,1756829,1663623,1652083
 "16001","Ada, ID",7,CAGDP9,68,"61,62","  Educational services, health care, and social assistance ","Thousands of chained 2017 dollars",1430903,1523922,1617888,1706418,1735324,1831790,1879972,2031330,2126814,2206398,2308254,2289751,2430486,2499836,2721348,2865133,2795654,2945351,3131356,3050224,3340933,3629829,3780432,4054370
 "16001","Ada, ID",7,CAGDP9,69,"61","   Educational services ","Thousands of chained 2017 dollars",85752,96364,111758,121600,123211,129535,132889,134950,149804,165630,170886,170313,164067,157852,164263,164698,166911,185730,216939,225649,259287,301038,302192,312839
 "16001","Ada, ID",7,CAGDP9,70,"62","   Health care and social assistance ","Thousands of chained 2017 dollars",1342828,1426067,1506290,1585615,1612856,1702971,1747811,1896213,1977689,2042463,2138929,2121046,2267117,2342241,2557170,2700392,2628743,2759566,2914077,2823938,3080623,3327184,3476812,3740192
 "16001","Ada, ID",7,CAGDP9,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of chained 2017 dollars",583617,614757,646596,655245,681188,743462,767478,752680,679099,716496,705424,720288,745651,795531,871904,977401,1054906,1136032,1156284,941907,1256289,1309408,1351733,1336509
 "16001","Ada, ID",7,CAGDP9,76,"71","   Arts, entertainment, and recreation ","Thousands of chained 2017 dollars",79247,88129,92048,92648,97138,113987,119559,133561,126629,145958,134631,143265,153983,161181,173200,200398,220339,248498,254710,196813,270804,289579,326313,315805
 "16001","Ada, ID",7,CAGDP9,79,"72","   Accommodation and food services ","Thousands of chained 2017 dollars",508278,530140,558329,566520,588013,632722,651032,620398,553127,570494,571312,577202,591575,634379,698846,777034,834567,887582,901639,745095,985658,1020456,1028505,1023120
 "16001","Ada, ID",7,CAGDP9,82,"81","  Other services (except government and government enterprises) ","Thousands of chained 2017 dollars",427802,425031,417608,433557,441619,452385,460237,449465,419428,414660,400968,397220,407688,427069,446806,463671,502034,536728,578400,528127,597276,632265,583951,591346
 "16001","Ada, ID",7,CAGDP9,83,"92","Government and government enterprises ","Thousands of chained 2017 dollars",2563901,2542692,2551836,2682551,2765549,2809128,2846895,2944041,2917846,2779493,2722113,2791436,2804405,2773519,2854262,2903395,3082307,3129018,3259454,3280843,3338698,3414331,3559075,3719794
 "16001","Ada, ID",7,CAGDP9,87,"11,21","Natural resources and mining ","Thousands of chained 2017 dollars",97813,86484,79890,102726,129607,87533,79661,120296,82401,144660,120226,99747,96100,137501,139873,149534,111891,120763,109664,142700,135628,129939,153686,199242
 "16001","Ada, ID",7,CAGDP9,88,"42,44-45","Trade ","Thousands of chained 2017 dollars",2475572,2592409,2775712,2883443,3147758,3435478,3441725,3347291,3012894,3098839,3021062,3070922,3421647,3600000,3756081,4082196,4064780,4261637,4422102,4690801,5035800,4982807,4985718,5354707
 "16001","Ada, ID",7,CAGDP9,89,"22,48-49","Transportation and utilities ","Thousands of chained 2017 dollars",395762,470962,444163,487633,511284,557379,538477,613702,556988,627297,644200,630206,601175,623554,649255,693742,751250,837699,851966,827697,950677,979827,951893,986503
 "16001","Ada, ID",7,CAGDP9,90,"31-33,51","Manufacturing and information ","Thousands of chained 2017 dollars",1310174,1462542,1797654,2327407,2944411,2324469,2212315,3271706,3640286,3951264,3822732,3079299,3131620,3453966,3107748,3228036,3819362,4248864,4145803,3285122,3219366,3547049,3547755,3510895
 "16001","Ada, ID",7,CAGDP9,91,"...","Private goods-producing industries 2/","Thousands of chained 2017 dollars",2217306,2310910,2760058,3415193,4279954,3459006,3370754,4155530,4306581,4538109,4418845,3599409,3789717,4346121,4032853,4204884,4756441,5192964,5050923,4510737,4436865,4326805,4199221,4445218
 "16001","Ada, ID",7,CAGDP9,92,"...","Private services-providing industries 3/","Thousands of chained 2017 dollars",11073766,11479938,12009218,12625074,13391433,14296297,14398267,14582278,14020431,14123694,14348397,14391293,15270175,15833574,16400917,17223063,17823887,19305273,20548360,21165623,23613001,25571690,26301218,27529779
 "16003","Adams, ID",7,CAGDP9,1,"...","All industry total ","Thousands of chained 2017 dollars",79326,81430,82563,94476,102552,106013,109182,100789,96951,100030,102697,111600,113842,115511,123649,125922,116480,114243,115992,120980,137456,137730,150396,158849
 "16003","Adams, ID",7,CAGDP9,2,"..."," Private industries ","Thousands of chained 2017 dollars",51344,54785,56454,69263,76947,79721,84535,75913,72615,76291,79907,87793,90360,91847,98761,99635,90209,88484,89128,93279,109881,108766,120689,128055
 "16003","Adams, ID",7,CAGDP9,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of chained 2017 dollars",(D),4726,4905,7249,5004,(D),6443,5582,4598,6197,7410,(D),7645,9337,10980,10173,5884,8940,7225,9032,8488,11286,11716,17520
 "16003","Adams, ID",7,CAGDP9,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of chained 2017 dollars",70,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,(D),(D),(D),170
 "16003","Adams, ID",7,CAGDP9,10,"22","  Utilities ","Thousands of chained 2017 dollars",3149,3490,3583,3517,3338,2485,2668,2443,2842,3159,2438,2947,2978,2480,(D),(D),(D),(D),(D),2349,1708,1695,1024,1120
 "16003","Adams, ID",7,CAGDP9,11,"23","  Construction ","Thousands of chained 2017 dollars",8687,(D),(D),(D),(D),(D),10260,6931,5771,5662,2468,3019,4073,4111,5549,5586,6112,6365,6919,7230,8730,8178,8836,9156
 "16003","Adams, ID",7,CAGDP9,12,"31-33","  Manufacturing ","Thousands of chained 2017 dollars",(D),(D),(D),(D),(D),3528,3303,2147,1801,2525,8749,(D),11458,12741,14366,15388,13862,9859,8195,7518,5799,5724,6853,6379
 "16003","Adams, ID",7,CAGDP9,13,"321,327-339","   Durable goods manufacturing ","Thousands of chained 2017 dollars",(D),(D),(D),(D),(D),2394,(D),(D),(D),(D),(D),(D),(D),11636,13056,14382,12890,(D),7367,6813,5112,4958,6198,5947
 "16003","Adams, ID",7,CAGDP9,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of chained 2017 dollars",1052,2101,864,2188,2305,1054,(D),(D),(D),(D),(D),358,(D),1085,1287,1009,972,(D),843,716,733,865,634,353
 "16003","Adams, ID",7,CAGDP9,34,"42","  Wholesale trade ","Thousands of chained 2017 dollars",(D),(D),(D),(D),1472,1187,1089,(D),2568,2136,2547,3504,3397,2988,(D),(D),(D),(D),(D),(D),2944,2359,(D),(D)
 "16003","Adams, ID",7,CAGDP9,35,"44-45","  Retail trade ","Thousands of chained 2017 dollars",3453,3785,4601,10969,12475,12315,11783,12039,11694,11304,5953,6076,6296,6083,6315,6569,6898,7045,7025,7328,8473,8332,9335,10557
 "16003","Adams, ID",7,CAGDP9,36,"48-49","  Transportation and warehousing ","Thousands of chained 2017 dollars",689,874,900,2257,(D),(D),(D),1711,(D),(D),(D),(D),(D),(D),2283,2296,1917,1316,1612,2098,2417,2753,3444,(D)
 "16003","Adams, ID",7,CAGDP9,45,"51","  Information ","Thousands of chained 2017 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),1020,864,1160,1956,2287,2898,3712,3853,3658,5105,(D),(D),(D),(D),(D)
 "16003","Adams, ID",7,CAGDP9,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of chained 2017 dollars",17622,17816,18093,20465,22926,24153,27785,25768,25743,25159,28107,29557,30998,29959,28386,26088,24031,23913,27026,26731,32248,24820,31611,(D)
 "16003","Adams, ID",7,CAGDP9,51,"52","   Finance and insurance ","Thousands of chained 2017 dollars",1740,(D),1763,2568,2921,3055,2922,2941,3306,3087,3300,3200,3301,3317,3264,2843,3507,2633,2337,2408,3152,3935,4805,(D)
 "16003","Adams, ID",7,CAGDP9,56,"53","   Real estate and rental and leasing ","Thousands of chained 2017 dollars",15858,(D),16306,17908,20019,21111,24846,22830,22498,22104,24820,26333,27666,26623,25112,23230,20524,21302,24744,24377,29158,20871,26806,27420
 "16003","Adams, ID",7,CAGDP9,59,"54,55,56","  Professional and business services ","Thousands of chained 2017 dollars",(D),(D),1506,2271,3297,4722,5301,4209,4616,5122,5745,5371,4792,3772,4439,(D),4387,3845,3300,4807,8428,8319,6526,6499
 "16003","Adams, ID",7,CAGDP9,60,"54","   Professional, scientific, and technical services ","Thousands of chained 2017 dollars",458,497,1014,1438,2107,3240,3295,2665,3157,3735,4093,3264,2630,2063,2393,(D),(D),1772,2237,3097,5900,5560,4793,4611
 "16003","Adams, ID",7,CAGDP9,64,"55","   Management of companies and enterprises ","Thousands of chained 2017 dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),0,0,0,0,0,0
 "16003","Adams, ID",7,CAGDP9,65,"56","   Administrative and support and waste management and remediation services ","Thousands of chained 2017 dollars",(D),(D),477,819,1166,1414,1985,1520,1400,1294,1559,2088,2178,1722,2064,1950,1832,(D),1044,1675,2503,2706,1752,1882
 "16003","Adams, ID",7,CAGDP9,68,"61,62","  Educational services, health care, and social assistance ","Thousands of chained 2017 dollars",184,307,866,1856,3036,3079,2677,2640,2509,(D),(D),6204,(D),(D),9412,9383,6555,5690,5973,5197,4656,5297,5718,6050
 "16003","Adams, ID",7,CAGDP9,69,"61","   Educational services ","Thousands of chained 2017 dollars",96,112,270,296,479,84,275,285,252,(D),(D),2174,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "16003","Adams, ID",7,CAGDP9,70,"62","   Health care and social assistance ","Thousands of chained 2017 dollars",99,203,609,1532,2510,2885,2336,2292,2194,(D),(D),4057,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "16003","Adams, ID",7,CAGDP9,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of chained 2017 dollars",(D),3982,4400,6659,7949,8541,8564,7835,6678,7199,7380,7814,7983,7516,6975,8149,10012,11215,9964,10489,12005,11167,13485,11944
 "16003","Adams, ID",7,CAGDP9,76,"71","   Arts, entertainment, and recreation ","Thousands of chained 2017 dollars",(D),(D),(D),(D),(D),(D),(D),(D),4764,5385,5893,6313,5882,5599,5004,5624,7559,8585,7199,(D),8985,8084,10289,(D)
 "16003","Adams, ID",7,CAGDP9,79,"72","   Accommodation and food services ","Thousands of chained 2017 dollars",3275,(D),(D),(D),(D),(D),(D),(D),1924,1809,1457,1464,2096,1909,1970,2530,2453,2631,2767,(D),3013,3065,3205,(D)
 "16003","Adams, ID",7,CAGDP9,82,"81","  Other services (except government and government enterprises) ","Thousands of chained 2017 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),2016,1938,1833,1664,2010,1886,1846,2240,2452,2582,(D),(D),(D),(D),(D)
 "16003","Adams, ID",7,CAGDP9,83,"92","Government and government enterprises ","Thousands of chained 2017 dollars",28894,27303,26682,25450,25725,26403,24612,24939,24410,23792,22834,23843,23501,23678,24896,26292,26271,25759,26860,27699,27521,28968,29614,30681
 "16003","Adams, ID",7,CAGDP9,87,"11,21","Natural resources and mining ","Thousands of chained 2017 dollars",(D),4722,4901,7243,5001,(D),6438,5578,4594,6192,7582,(D),7645,9337,10980,10173,5884,8940,7225,9032,(D),(D),(D),17633
 "16003","Adams, ID",7,CAGDP9,88,"42,44-45","Trade ","Thousands of chained 2017 dollars",(D),(D),(D),(D),14103,13683,13050,(D),14332,13523,8497,9550,9670,9057,(D),(D),(D),(D),(D),(D),11415,10699,(D),(D)
